"DateTime";"Followers"
"2023-12-20 00:00:00";34146
"2023-12-21 00:00:00";34209
"2023-12-22 00:00:00";34318
"2023-12-23 00:00:00";34417
"2023-12-24 00:00:00";34515
"2023-12-25 00:00:00";34610
"2023-12-26 00:00:00";34705
"2023-12-27 00:00:00";34788
"2023-12-28 00:00:00";34873
"2023-12-29 00:00:00";34946
"2023-12-30 00:00:00";35024
"2023-12-31 00:00:00";35100
"2024-01-01 00:00:00";35175
"2024-01-02 00:00:00";35235
"2024-01-03 00:00:00";35290
"2024-01-04 00:00:00";35341
"2024-01-05 00:00:00";35399
"2024-01-06 00:00:00";35447
"2024-01-07 00:00:00";35496
"2024-01-08 00:00:00";35556
"2024-01-09 00:00:00";35585
"2024-01-10 00:00:00";35621
"2024-01-11 00:00:00";35648
"2024-01-12 00:00:00";35672
"2024-01-13 00:00:00";35708
"2024-01-14 00:00:00";35752
"2024-01-15 00:00:00";35780
"2024-01-16 00:00:00";35798
"2024-01-17 00:00:00";35818
"2024-01-18 00:00:00";35843
"2024-01-19 00:00:00";35868
"2024-01-20 00:00:00";35894
"2024-01-21 00:00:00";35907
"2024-01-22 00:00:00";35929
"2024-01-23 00:00:00";35957
"2024-01-24 00:00:00";35976
"2024-01-25 00:00:00";35992
"2024-01-26 00:00:00";36010
"2024-01-27 00:00:00";36032
"2024-01-28 00:00:00";36056
"2024-01-29 00:00:00";36087
"2024-01-30 00:00:00";36100
"2024-01-31 00:00:00";36126
"2024-02-01 00:00:00";36144
"2024-02-02 00:00:00";36167
"2024-02-03 00:00:00";36194
"2024-02-04 00:00:00";36218
"2024-02-05 00:00:00";36246
"2024-02-06 00:00:00";36260
"2024-02-07 00:00:00";36296
"2024-02-08 00:00:00";36311
"2024-02-09 00:00:00";36344
"2024-02-10 00:00:00";36358
"2024-02-11 00:00:00";36380
"2024-02-12 00:00:00";36405
"2024-02-13 00:00:00";36430
"2024-02-14 00:00:00";36457
"2024-02-15 00:00:00";36479
"2024-02-16 00:00:00";36629
"2024-02-17 00:00:00";36825
"2024-02-18 00:00:00";36966
"2024-02-19 00:00:00";37099
"2024-02-20 00:00:00";37211
"2024-02-21 00:00:00";37308
"2024-02-22 00:00:00";37371
"2024-02-23 00:00:00";37455
"2024-02-24 00:00:00";37549
"2024-02-25 00:00:00";37625
"2024-02-26 00:00:00";37691
"2024-02-27 00:00:00";37745
"2024-02-28 00:00:00";37793
"2024-02-29 00:00:00";37840
"2024-03-01 00:00:00";37898
"2024-03-02 00:00:00";37940
"2024-03-03 00:00:00";37969
"2024-03-04 00:00:00";37988
"2024-03-05 00:00:00";38015
"2024-03-06 00:00:00";38028
"2024-03-07 00:00:00";38039
"2024-03-08 00:00:00";38061
"2024-03-09 00:00:00";38090
"2024-03-10 00:00:00";38115
"2024-03-11 00:00:00";38143
"2024-03-12 00:00:00";38173
"2024-03-13 00:00:00";38195
"2024-03-14 00:00:00";38214
"2024-03-15 00:00:00";38292
"2024-03-16 00:00:00";38386
"2024-03-17 00:00:00";38478
"2024-03-18 00:00:00";38555
"2024-03-19 00:00:00";38618
"2024-03-20 00:00:00";38688
"2024-03-21 00:00:00";38757
"2024-03-22 00:00:00";38815
"2024-03-23 00:00:00";38845
"2024-03-24 00:00:00";38881
"2024-03-25 00:00:00";38906
"2024-03-26 00:00:00";38933
"2024-03-27 00:00:00";38959
"2024-03-28 00:00:00";38979
"2024-03-29 00:00:00";38991
"2024-03-30 00:00:00";39015
"2024-03-31 00:00:00";39043
"2024-04-01 00:00:00";39054
"2024-04-02 00:00:00";39076
"2024-04-03 00:00:00";39091
"2024-04-04 00:00:00";39117
"2024-04-05 00:00:00";39145
"2024-04-06 00:00:00";39173
"2024-04-07 00:00:00";39182
"2024-04-08 00:00:00";39207
"2024-04-09 00:00:00";39219
"2024-04-10 00:00:00";39237
"2024-04-11 00:00:00";39253
"2024-04-12 00:00:00";39275
"2024-04-13 00:00:00";39309
"2024-04-14 00:00:00";39333
"2024-04-15 00:00:00";39365
"2024-04-16 00:00:00";39462
"2024-04-17 00:00:00";39585
"2024-04-18 00:00:00";39682
"2024-04-19 00:00:00";39747
"2024-04-20 00:00:00";39796
"2024-04-21 00:00:00";39846
"2024-04-22 00:00:00";39896
"2024-04-23 00:00:00";39940
"2024-04-24 00:00:00";39956
"2024-04-25 00:00:00";39984
"2024-04-26 00:00:00";39995
"2024-04-27 00:00:00";40011
"2024-04-28 00:00:00";40034
"2024-04-29 00:00:00";40057
"2024-04-30 00:00:00";40070
"2024-05-01 00:00:00";40096
"2024-05-02 00:00:00";40118
"2024-05-03 00:00:00";40128
"2024-05-04 00:00:00";40152
"2024-05-05 00:00:00";40181
"2024-05-06 00:00:00";40201
