"DateTime";"Followers"
"2024-04-29 00:00:00";20704
"2024-04-30 00:00:00";20707
"2024-05-01 00:00:00";20710
"2024-05-02 00:00:00";20718
"2024-05-03 00:00:00";20723
"2024-05-04 00:00:00";20729
"2024-05-05 00:00:00";20737
"2024-05-06 00:00:00";20738
"2024-05-07 00:00:00";20741
"2024-05-08 00:00:00";20748
"2024-05-09 00:00:00";20755
"2024-05-10 00:00:00";20759
"2024-05-11 00:00:00";20760
"2024-05-12 00:00:00";20766
"2024-05-13 00:00:00";20773
"2024-05-14 00:00:00";20861
"2024-05-15 00:00:00";20957
"2024-05-16 00:00:00";21023
"2024-05-17 00:00:00";21064
"2024-05-18 00:00:00";21092
"2024-05-19 00:00:00";21114
"2024-05-20 00:00:00";21144
"2024-05-21 00:00:00";21161
"2024-05-22 00:00:00";21168
"2024-05-23 00:00:00";21173
"2024-05-24 00:00:00";21174
"2024-05-25 00:00:00";21182
"2024-05-26 00:00:00";21183
"2024-05-27 00:00:00";21188
"2024-05-28 00:00:00";21194
"2024-05-29 00:00:00";21201
"2024-05-30 00:00:00";21210
"2024-05-31 00:00:00";21209
"2024-06-01 00:00:00";21213
"2024-06-02 00:00:00";21225
"2024-06-03 00:00:00";21234
"2024-06-04 00:00:00";21237
"2024-06-05 00:00:00";21238
"2024-06-06 00:00:00";21246
"2024-06-07 00:00:00";21250
"2024-06-08 00:00:00";21255
"2024-06-09 00:00:00";21264
"2024-06-10 00:00:00";21266
"2024-06-11 00:00:00";21269
"2024-06-12 00:00:00";21271
"2024-06-13 00:00:00";21277
"2024-06-14 00:00:00";21280
"2024-06-15 00:00:00";21279
"2024-06-16 00:00:00";21286
"2024-06-17 00:00:00";21289
"2024-06-18 00:00:00";21289
"2024-06-19 00:00:00";21289
"2024-06-20 00:00:00";21335
"2024-06-21 00:00:00";21352
"2024-06-22 00:00:00";21386
"2024-06-23 00:00:00";21408
"2024-06-24 00:00:00";21432
"2024-06-25 00:00:00";21447
"2024-06-26 00:00:00";21454
"2024-06-27 00:00:00";21472
"2024-06-28 00:00:00";21522
"2024-06-29 00:00:00";21578
"2024-06-30 00:00:00";21616
"2024-07-01 00:00:00";21649
"2024-07-02 00:00:00";21685
"2024-07-03 00:00:00";21709
"2024-07-04 00:00:00";21746
"2024-07-05 00:00:00";21764
"2024-07-06 00:00:00";21782
"2024-07-07 00:00:00";21812
"2024-07-08 00:00:00";21845
"2024-07-09 00:00:00";21872
